Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2015,Honda City i DTEC VX,"1,13,600",Diesel,Manual,6.50,"Vaishalinagar, Hyderabad"
2012,Toyota Fortuner 4x2 AT,"2,20,000",Diesel,Automatic,11.65,"Mehdipatnam, Hyderabad"
2013,Mercedes-Benz E-Class E 250 Elegance,"1,23,000",Petrol,Automatic,13.75,"Mehdipatnam, Hyderabad"
2015,Maruti Ritz VXi,"60,000",Petrol,Manual,3.80,Hyderabad
2013,Mini Cooper D,"57,000",Diesel,Automatic,16.50,"Mehdipatnam, Hyderabad"
2016,Maruti Swift Dzire AMT ZDI,"91,600",Diesel,Automatic,5.90,"Peerzadiguda, Hyderabad"
2017,Volkswagen Vento 1.5 TDI Comfortline AT,"1,22,000",Diesel,Automatic,6.95,"Lb Nagar, Hyderabad"
2018,Maruti Ciaz Alpha BSIV,"74,599",Petrol,Manual,6.08,"Rangareddi, Hyderabad"
2018,Hyundai Creta 1.6 SX Automatic,"60,197",Petrol,Automatic,10.22,"Begumbazar, Hyderabad"
2020,Hyundai Creta SX Opt Turbo BSVI,"48,344",Petrol,Automatic,14.61,"Begumbazar, Hyderabad"
2017,Volkswagen Tiguan 2.0 TDI Comfortline,"74,000",Diesel,Automatic,16.95,"Banjara Hills, Hyderabad"
2017,Maruti Ciaz Alpha Automatic BSIV,"71,000",Petrol,Automatic,7.35,"Lb Nagar, Hyderabad"
2015,Honda Jazz 1.2 S i VTEC,"86,099",Petrol,Manual,4.99,"Musheerabad DSO, Hyderabad"
2013,Hyundai Grand i10 CRDi Magna,"66,342",Diesel,Manual,3.70,"Nagol, Hyderabad"
2004,Toyota Qualis RS E2,"2,00,000",Diesel,Manual,4.30,"Shahalibanda, Hyderabad"
2018,Skoda Octavia 2.0 TDI AT L K,"83,200",Diesel,Automatic,17.25,"Madhapur, Hyderabad"
2018,Mercedes-Benz GLS 350d 4MATIC,"54,855",Diesel,Automatic,62,"Musheerabad DSO, Hyderabad"
2013,Hyundai Grand i10 CRDi Asta Option,"79,000",Diesel,Manual,3.99,"Musheerabad Dso, Hyderabad"
2016,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,"97,000",Diesel,Automatic,27.50,"Madhapur, Hyderabad"
2016,Volkswagen Vento 1.5 TDI Highline AT,"87,129",Diesel,Automatic,6.99,"Musheerabad Dso, Hyderabad"
2015,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,"1,79,800",Diesel,Manual,12.50,"Shahalibanda, Hyderabad"
2015,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,"1,70,000",Diesel,Manual,9.50,"LB Nagar, Hyderabad"
2015,Honda Amaze SX i-DTEC,"1,11,173",Diesel,Manual,4.95,"Nagol, Hyderabad"
2017,Honda Jazz 1.2 SV i VTEC,"91,922",Petrol,Manual,3.98,"Begumbazar, Hyderabad"
2018,Volkswagen Ameo 1.5 TDI Comfortline Plus,"98,976",Diesel,Manual,6.50,"Nagol, Hyderabad"
2014,Toyota Fortuner 4x2 AT,"2,30,100",Diesel,Automatic,15,"Madhapur, Hyderabad"
2017,Mercedes-Benz GLS 350d 4MATIC,"78,000",Diesel,Automatic,47,"Lb Nagar, Hyderabad"
2014,Volkswagen Vento 1.5 TDI Comfortline AT,"82,000",Diesel,Automatic,5.60,"LB Nagar, Hyderabad"
2011,Bentley Continental Flying Spur BSIV,"65,000",Petrol,Automatic,65,"Ramgopalpet, Hyderabad"
2017,Maruti Swift VDI BSIV,"80,000",Diesel,Manual,5.80,"LB Nagar, Hyderabad"
2016,Mercedes-Benz C-Class C 220 CDI Avantgarde,"57,000",Diesel,Automatic,28.50,"Ramgopalpet, Hyderabad"
2012,Hyundai i20 Sportz Diesel,"1,10,113",Diesel,Manual,3.15,"Nagol, Hyderabad"
2017,Mahindra Bolero Power Plus SLX,"82,000",Diesel,Manual,5.90,"Lb Nagar, Hyderabad"
2022,Mercedes-Benz AMG GLA 35 4MATIC BSVI,"23,000",Petrol,Automatic,46.95,"Banjara Hills, Hyderabad"
2018,Tata Tiago 1.2 Revotron XZA,"91,834",Petrol,Automatic,4.25,"Begumbazar, Hyderabad"
2018,Maruti Swift Dzire AMT VXI,"27,253",Petrol,Automatic,6.44,"Uppal, Hyderabad"
2020,Kia Seltos GTX Plus Diesel AT,"92,491",Diesel,Automatic,14,"Nagole, Hyderabad"
2022,Honda Amaze 2nd Gen S BSVI,"30,460",Petrol,Manual,6.68,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2017,Maruti Swift Dzire AMT VXI,"30,097",Petrol,Automatic,6.15,"Miyapur, Hyderabad"
2021,Maruti Wagon R CNG LXI,"42,332",CNG,Manual,5.60,"Rangareddi, Hyderabad"
2022,Mercedes-Benz AMG GLE 53 Coupe,"17,791",Petrol,Automatic,1.55 Crore,"Madhapur, Hyderabad"
2013,Honda Brio S MT,"68,498",Petrol,Manual,3.01,"Rangareddi, Hyderabad"
2022,Maruti Baleno Delta,"78,000",Petrol,Manual,7.45,"Lb Nagar, Hyderabad"
2020,Maruti Alto 800 LXI,"68,059",Petrol,Manual,3.04,"Rangareddi, Hyderabad"
2017,Maruti Alto K10 VXI,"26,655",Petrol,Manual,3.24,"Rangareddi, Hyderabad"
2021,Tata Nexon XZ 2020-2022,"39,247",Petrol,Manual,7.75,"Rangareddi, Hyderabad"
2020,MG Hector Sharp DCT,"33,000",Petrol,Automatic,12.50,"Banjara Hills, Hyderabad"
2022,Maruti Swift VXI AMT BSVI,"45,169",Petrol,Automatic,6.50,"Nagole, Hyderabad"
2014,Hyundai i20 Magna 1.4 CRDi (Diesel),"1,39,000",Diesel,Manual,4.90,"Peerzadiguda, Hyderabad"
2013,Maruti Ertiga VDI,"1,10,000",Diesel,Manual,5.85,"Lb Nagar, Hyderabad"
2017,Hyundai Grand i10 1.2 Kappa Sportz Option,"51,117",Petrol,Manual,4.49,"Rangareddi, Hyderabad"
2020,Maruti Vitara Brezza VXI,"63,000",Petrol,Manual,9.20,"LB Nagar, Hyderabad"
2022,Kia Sonet GTX Plus Turbo iMT DT,"45,674",Petrol,Manual,9.45,"Nehrunagar, Hyderabad"
2017,Hyundai Creta 1.4 CRDi S Plus,"95,200",Diesel,Manual,7.95,"Bowenpally, Hyderabad"
2020,Kia Seltos HTK G,"56,042",Petrol,Manual,8.65,"Rangareddi, Hyderabad"
2019,Hyundai Verna VTVT 1.6 E,"39,000",Petrol,Manual,8.99,"Lb Nagar, Hyderabad"
2022,Kia Sonet 1.5 GTX Plus Diesel DT,"43,473",Diesel,Manual,12,"Nagole, Hyderabad"
2017,Maruti Celerio ZXI AMT,"69,820",Petrol,Automatic,3.79,"Begumbazar, Hyderabad"
2019,Hyundai Grand i10 Nios Sportz,"55,526",Petrol,Manual,5.11,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2020,Maruti S-Presso VXI Plus 2019-2022,"10,232",Petrol,Manual,4.22,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2020,Maruti Alto 800 VXI BSVI,"22,382",Petrol,Manual,3.57,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2018,Maruti Swift Dzire VXI 1.2,"71,573",Petrol,Manual,5.95,"Nagol, Hyderabad"
2019,Kia Seltos HTK Plus G,"90,192",Petrol,Manual,10.45,"Musheerabad DSO, Hyderabad"
2018,Volkswagen Polo 1.2 MPI Comfortline,"64,000",Petrol,Manual,5.50,"Lb Nagar, Hyderabad"
2020,Maruti S-Presso VXI Plus 2019-2022,"36,460",Petrol,Manual,3.97,"Rangareddi, Hyderabad"
2018,Maruti Swift VDI BSIV,"65,000",Diesel,Manual,6.20,"Lb Nagar, Hyderabad"
2022,Tata Nexon EV XZ Plus Dark Edition,"35,000",Electric,Automatic,12.75,"Banjara Hills, Hyderabad"
2022,Land Rover Defender 2.0 110 HSE,"47,824",Petrol,Automatic,1.10 Crore,"Madhapur, Hyderabad"
2022,Hyundai Venue S BSVI,"35,657",Petrol,Manual,8.45,"Nehrunagar, Hyderabad"
2012,Maruti Ertiga VDI,"1,15,000",Diesel,Manual,5.45,"Lb Nagar, Hyderabad"
2017,Maruti Vitara Brezza ZDi Plus,"33,680",Diesel,Manual,7.64,"Begumbazar, Hyderabad"
2022,Maruti S-Presso VXI 2019-2022,"48,658",Petrol,Manual,4.45,"Nehrunagar, Hyderabad"
2022,Mercedes-Benz AMG GLE 53 Coupe BSVI,"17,791",Petrol,Automatic,1.55 Crore,"Madhapur, Hyderabad"
2018,Hyundai Creta 1.6 SX,"74,175",Petrol,Manual,8.23,"Rangareddi, Hyderabad"
2017,Maruti Celerio ZXI AT,"62,000",Petrol,Automatic,4.70,"Lb Nagar, Hyderabad"
2022,Mercedes-Benz AMG GLA 35 4MATIC,"22,500",Petrol,Automatic,46.95,"Banjara Hills, Hyderabad"
2017,Maruti Ignis 1.2 AMT Zeta BSIV,"39,400",Petrol,Automatic,4.86,"Rangareddi, Hyderabad"
2016,Honda Amaze S i-Vtech,"86,000",Petrol,Manual,4.30,"Lb Nagar, Hyderabad"
2023,Maruti XL6 Zeta,"6,950",Petrol,Manual,12.75,"Lb Nagar, Hyderabad"
2015,Maruti Swift VXI BSIV,"27,749",Petrol,Manual,4.66,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2023,Jeep Compass 2.0 Sport,"47,098",Diesel,Manual,26.50,"Madhapur, Hyderabad"
2020,Honda City V CVT,"62,984",Petrol,Automatic,8.98,"Rangareddi, Hyderabad"
2023,Honda Elevate ZX,"4,364",Petrol,Manual,14.90,"Madhapur, Hyderabad"
2019,Honda Amaze V CVT Diesel BSIV,"66,104",Diesel,Automatic,6.95,"Begumbazar, Hyderabad"
2019,Tata Tiago XZA,"50,000",Petrol,Automatic,5.40,"Lb Nagar, Hyderabad"
2023,Kia Seltos X-Line Diesel AT,"36,100",Diesel,Automatic,20,"Madhapur, Hyderabad"
2022,Hyundai i20 Asta Opt BSVI,"15,911",Petrol,Manual,8.20,"Lb Nagar, Hyderabad"
2008,BMW X5 3.0d,"1,00,000",Diesel,Automatic,11.50,Hyderabad
2015,Ford Figo 1.5 Sports Edition MT,"83,000",Diesel,Manual,3.80,"Lb Nagar, Hyderabad"
2022,Tata Nexon XM S BSVI,"20,789",Petrol,Manual,8.69,"Miyapur, Hyderabad"
2022,Audi Q8 55 TFSI Quattro BSVI,"30,381",Petrol,Automatic,1.09 Crore,"Madhapur, Hyderabad"
2018,Audi A5 Sportback,"19,862",Diesel,Automatic,39,"Madhapur, Hyderabad"
2022,Honda WR-V VX,"12,280",Petrol,Manual,9.75,"Madhapur, Hyderabad"
2017,Honda City i VTEC V,"42,392",Petrol,Manual,6.72,"Rangareddi, Hyderabad"
2014,Toyota Fortuner 4x2 AT,"92,800",Diesel,Automatic,16.25,"Bowenpally, Hyderabad"
2018,Hyundai i20 1.4 Asta Option,"85,000",Diesel,Manual,7.45,"Lb Nagar, Hyderabad"
2022,Skoda Kodiaq L & K BSVI,"18,000",Petrol,Automatic,39,"Madhapur, Hyderabad"
2011,Hyundai i20 1.2 Magna,"1,08,044",Petrol,Manual,3.10,"Vaishalinagar, Hyderabad"
2020,MG Hector Sharp DCT,"28,700",Petrol,Automatic,13.95,"Madhapur, Hyderabad"
2019,Maruti Swift Dzire AMT VXI,"69,292",Petrol,Automatic,5.70,"Begumbazar, Hyderabad"
2014,Maruti Swift Dzire VDI,"68,000",Diesel,Manual,4.80,"Lb Nagar, Hyderabad"
2021,Land Rover Discovery Sport Dynamic SE Diesel,"18,000",Diesel,Automatic,65,"Madhapur, Hyderabad"
2019,Mahindra TUV 300 T10 BSIV,"79,991",Diesel,Manual,8.50,"Nagole, Hyderabad"
2019,Mahindra XUV300 W8 BSIV,"22,992",Petrol,Manual,9.40,"Begumbazar, Hyderabad"
2023,Hyundai Grand i10 Nios Asta BSVI,"34,600",Petrol,Manual,6.69,"Vidyanagar, Hyderabad"
2015,Skoda Rapid 1.5 TDI Elegance,"1,03,000",Diesel,Manual,5.15,Hyderabad
2016,Maruti Baleno 1.2 Delta,"61,984",Petrol,Manual,4.59,"Begumbazar, Hyderabad"
2020,Mercedes-Benz GLS 400d 4MATIC,"28,000",Diesel,Automatic,92.50,"Banjara Hills, Hyderabad"
2018,Mahindra XUV500 AT W10 AWD,"89,400",Diesel,Automatic,15,"Lb Nagar, Hyderabad"
2017,Honda Jazz 1.2 V AT i VTEC,"98,991",Petrol,Automatic,4.96,"Rangareddi, Hyderabad"
2021,Maruti Wagon R CNG LXI Opt,"52,530",CNG,Manual,5.80,"Nagol, Hyderabad"
2019,Renault KWID 1.0 RXT Optional,"64,629",Petrol,Manual,3.45,"Rangareddi, Hyderabad"
2018,Land Rover Range Rover 4.4 Diesel LWB Autobiography,"56,877",Diesel,Automatic,1.95 Crore,"Madhapur, Hyderabad"
2020,Renault Triber RXT EASY-R AMT BSVI,"55,953",Petrol,Automatic,5.45,"Nehrunagar, Hyderabad"
2014,Hyundai i20 Asta 1.4 CRDi,"70,669",Diesel,Manual,4.72,"Miyapur, Hyderabad"
2021,Volvo XC60 Inscription D5,"29,000",Diesel,Automatic,55.95,"Bowenpally, Hyderabad"
2023,BMW 3 Series Gran Limousine 320Ld M Sport,"14,000",Diesel,Automatic,58.95,"Banjara Hills, Hyderabad"
2020,Renault KWID Climber 1.0 MT Opt BSIV,"48,384",Petrol,Manual,3.68,"Begumbazar, Hyderabad"
2021,Maruti Vitara Brezza VXI,"26,202",Petrol,Manual,8.75,"Nehrunagar, Hyderabad"
2022,Mahindra Thar LX 4-Str Hard Top Diesel BSVI,"45,000",Diesel,Manual,16,"LB Nagar, Hyderabad"
2015,Hyundai i20 Asta 1.2,"1,44,663",Petrol,Manual,4.85,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2016,Maruti Celerio ZXI AT Optional,"55,000",Petrol,Automatic,4.25,Hyderabad
2021,Honda City i-VTEC CVT ZX,"87,000",Petrol,Automatic,12.25,"Madhapur, Hyderabad"
2022,Hyundai i20 N-Line N8 DCT,"24,961",Petrol,Automatic,9.80,"Madhapur, Hyderabad"
2017,Mahindra TUV 300 T10,"90,000",Diesel,Manual,7.50,"Lb Nagar, Hyderabad"
2017,Maruti Celerio VXI AMT BSIV,"65,000",Petrol,Automatic,4.25,"Bowenpally, Hyderabad"
2015,Maruti Celerio VXI AT,"68,000",Petrol,Automatic,3.90,"Lb Nagar, Hyderabad"
2018,Maruti Vitara Brezza ZDi,"87,000",Diesel,Manual,8.70,"Lb Nagar, Hyderabad"
2016,Honda City i VTEC CVT VX,"72,000",Petrol,Automatic,6.50,"Dattatreya Colony, Hyderabad"
2014,Maruti Ritz VXi,"46,305",Petrol,Manual,3.44,"Miyapur, Hyderabad"
2022,Mahindra Thar LX Hard Top Diesel,"59,006",Diesel,Manual,14.50,"Nagole, Hyderabad"
2021,Volkswagen Taigun 1.0 TSI Highline BSVI,"24,742",Petrol,Manual,10.25,"Begumbazar, Hyderabad"
2011,Toyota Etios G,"69,825",Petrol,Manual,3.30,"Miyapur, Hyderabad"
2023,Kia Seltos HTX,"2,900",Petrol,Manual,16.50,"Kukatpally, Hyderabad"
2019,Hyundai Creta 1.6 SX,"45,000",Petrol,Manual,10.40,"Samskruthi S.O, Hyderabad"
2019,Maruti Wagon R LXI CNG,"92,945",CNG,Manual,4.80,"Nagole, Hyderabad"
2023,Hyundai i20 Magna 1.2,"49,803",Petrol,Manual,7.90,"Madhapur, Hyderabad"
2015,Honda Amaze S i-Vtech,"1,05,155",Petrol,Manual,3.98,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2019,Maruti Wagon R ZXI AMT 1.2,"65,300",Petrol,Automatic,5.29,"Vidyanagar, Hyderabad"
2023,Mahindra XUV400 EV EL Fast Charger DT,"20,378",Electric,Automatic,17.50,"Madhapur, Hyderabad"
2020,BMW 5 Series 520d Luxury Line,"35,000",Diesel,Automatic,39.95,"Banjara Hills, Hyderabad"
2017,Maruti Wagon R LXI CNG,"68,000",CNG,Manual,3.85,"Bowenpally, Hyderabad"
2016,Maruti Celerio VXI AMT,"78,318",Petrol,Automatic,3.45,"Rangareddi, Hyderabad"
2015,Hyundai Grand i10 Magna,"75,397",Petrol,Manual,3.30,"Begumbazar, Hyderabad"
2021,Skoda Kushaq 1.0 TSI Style AT BSVI,"70,273",Petrol,Automatic,12.05,"Rangareddi, Hyderabad"
2019,Maruti Swift Dzire VXI 1.2,"55,000",Petrol,Manual,5.95,"Khairatabad, Hyderabad"
2018,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,"1,21,322",Diesel,Manual,6.79,"Miyapur, Hyderabad"
2017,Skoda Rapid 1.5 TDI AT Style BSIV,"97,000",Diesel,Automatic,7.80,"Lb Nagar, Hyderabad"
2016,BMW 3 Series GT Luxury Line,"55,000",Diesel,Automatic,21.75,"Bowenpally, Hyderabad"
2016,Maruti Celerio VXI AT,"73,000",Petrol,Automatic,3.90,"LB Nagar, Hyderabad"
2019,Maruti Vitara Brezza VDi AMT,"69,000",Diesel,Automatic,9.25,"Lb Nagar, Hyderabad"
2015,Honda Amaze VX i-VTEC,"81,613",Petrol,Manual,4.72,"Miyapur, Hyderabad"
2022,Maruti Ertiga VXI,"37,236",Petrol,Manual,10.45,"Lb Nagar, Hyderabad"
2012,Hyundai Santro Xing GLS,"72,000",Petrol,Manual,2.50,"Lb Nagar, Hyderabad"
2011,BMW 5 Series 525d Sedan,"1,22,500",Diesel,Automatic,12.45,"Bowenpally, Hyderabad"
2014,Maruti Celerio VXI AT,"81,425",Petrol,Automatic,3.90,"Nagol, Hyderabad"
2017,Maruti Ertiga SHVS VDI,"94,000",Diesel,Manual,7.99,"Lb Nagar, Hyderabad"
2015,Honda Amaze VX i-DTEC,"82,300",Diesel,Manual,4.69,"Vidyanagar, Hyderabad"
2011,Hyundai i10 Magna,"68,000",Petrol,Manual,2.45,"Bowenpally, Hyderabad"
2022,Land Rover Defender 110 HSE 2020-2022,"47,824",Petrol,Automatic,1.10 Crore,"Madhapur, Hyderabad"
2021,Hyundai Santro Magna,"23,253",Petrol,Manual,4.05,"Rangareddi, Hyderabad"
2022,Audi A4 Premium Plus,"10,000",Petrol,Automatic,33.95,"Banjara Hills, Hyderabad"
2021,Jeep Compass Model S 4X4 Diesel AT BSVI,"32,884",Diesel,Automatic,24.24,"Jntu Kukat Pally, Hyderabad"
2016,Honda City i VTEC SV,"68,316",Petrol,Manual,5.23,"Rangareddi, Hyderabad"
2018,Skoda Rapid 1.6 MPI AT Style BSIV,"56,000",Petrol,Automatic,7.60,"Ramgopalpet, Hyderabad"
2021,Maruti Ertiga ZXI Plus,"42,000",Petrol,Manual,10.60,"Lb Nagar, Hyderabad"
2018,Ford Endeavour 2.2 Titanium AT 4X2,"1,15,719",Diesel,Automatic,26,"Musheerabad Dso, Hyderabad"
2020,Maruti Baleno Zeta,"53,000",Petrol,Manual,6.75,"Lb Nagar, Hyderabad"
2021,Maruti Ignis Delta BSVI,"41,583",Petrol,Manual,5.55,"Musheerabad Dso, Hyderabad"
2016,Maruti Ertiga VXI,"74,148",Petrol,Manual,6.15,"Rangareddi, Hyderabad"
2024,BMW X5 xDrive40i xLine,"1,913",Petrol,Automatic,1.16 Crore,"Madhapur, Hyderabad"
2013,Hyundai Grand i10 Magna,"81,000",Petrol,Manual,3.40,"Lb Nagar, Hyderabad"
2016,Honda Amaze S i-Vtech,"84,082",Petrol,Manual,3.55,"Rangareddi, Hyderabad"
2014,Hyundai i20 Sportz Option 1.4 CRDi,"1,45,197",Diesel,Manual,4.94,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2021,Mahindra Thar LX 4WD Convert Top Diesel BSVI,"55,000",Diesel,Manual,15.25,"Lb Nagar, Hyderabad"
2018,Ford Ecosport 1.5 Diesel Titanium Plus BSIV,"1,21,565",Diesel,Manual,7.25,"Miyapur, Hyderabad"
2018,Maruti Alto K10 VXI,"43,182",Petrol,Manual,3.10,"Begumbazar, Hyderabad"
2022,Kia Seltos HTK Plus iMT,"37,000",Petrol,Manual,14.90,"LB Nagar, Hyderabad"
2019,Hyundai Santro Magna BSIV,"66,845",Petrol,Manual,3.53,"Rangareddi, Hyderabad"
2017,Maruti Vitara Brezza VDi,"83,154",Diesel,Manual,7.25,"Lb Nagar, Hyderabad"
2019,Ford Endeavour Titanium Plus 4X4,"1,55,309",Diesel,Automatic,26,"Madhapur, Hyderabad"
2016,Audi A6 35 TFSI Matrix,"51,500",Petrol,Automatic,19.95,"Banjara Hills, Hyderabad"
2015,Hyundai Creta 1.6 CRDi SX,"85,000",Diesel,Manual,8.25,"LB Nagar, Hyderabad"
2015,Datsun GO Plus T BSIV,"31,000",Petrol,Manual,3.60,"Lb Nagar, Hyderabad"
2014,Hyundai Grand i10 Sportz,"54,037",Petrol,Manual,3.30,"Begumbazar, Hyderabad"
2021,Hyundai Venue SX Opt Diesel,"54,000",Diesel,Manual,11.50,Hyderabad
2022,Tata Altroz XZ Plus Diesel,"40,165",Diesel,Manual,7.80,"Begumbazar, Hyderabad"
2017,Maruti Swift Dzire AMT VDI,"91,500",Diesel,Automatic,6.90,"Nagol, Hyderabad"
2018,Toyota Etios Liva 1.4 VXD,"1,13,000",Diesel,Manual,6.70,"Lb Nagar, Hyderabad"
2017,Mahindra TUV 300 mHAWK100 T8,"1,59,050",Diesel,Manual,6.60,"Lb Nagar, Hyderabad"
2020,Maruti Wagon R VXI Opt,"48,155",Petrol,Manual,4.90,"Vaishalinagar, Hyderabad"
2014,Toyota Innova 2.5 VX (Diesel) 7 Seater,"1,51,013",Diesel,Manual,8.99,"Lb Nagar, Hyderabad"
2015,Maruti Baleno 1.2 CVT Delta,"83,832",Petrol,Automatic,5.45,"Musheerabad DSO, Hyderabad"
2016,Mercedes-Benz GLE 350d,"10,08,000",Diesel,Automatic,29.50,"Madhapur, Hyderabad"
2019,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"24,318",Petrol,Automatic,5.82,"Rangareddi, Hyderabad"
2023,Mercedes-Benz EQB 300 4Matic,"1,705",Electric,Automatic,69,"Madhapur, Hyderabad"
2020,Maruti Ciaz Alpha BSVI,"38,101",Petrol,Manual,8.23,"Miyapur, Hyderabad"
2020,Renault Triber RXZ EASY-R AMT BSVI,"30,424",Petrol,Automatic,5.59,"Begumbazar, Hyderabad"
2015,Maruti Wagon R VXI BS IV,"60,000",Petrol,Manual,3.90,Hyderabad
2017,Toyota Innova Crysta 2.4 G MT BSIV,"1,50,000",Diesel,Manual,16.50,Hyderabad
2017,Maruti Ertiga BSIV VXI AT,"74,000",Petrol,Automatic,6.95,"Banjara Hills, Hyderabad"
2020,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,"85,380",Petrol,Manual,7.60,"Rangareddi, Hyderabad"
2013,Hyundai Grand i10 Sportz,"87,878",Petrol,Manual,3.85,"Musheerabad DSO, Hyderabad"
2016,Hyundai Creta 1.6 CRDi SX Option,"80,100",Diesel,Manual,8.75,"Lb Nagar, Hyderabad"
2020,Hyundai Creta SX BSVI,"57,891",Petrol,Manual,13.50,"Madhapur, Hyderabad"
2022,Maruti Swift VXI BSVI,"65,000",Petrol,Manual,7.50,"Saidabad Colony, Hyderabad"
2020,Honda City ZX MT Diesel,"52,000",Diesel,Manual,11.30,"Ramgopalpet, Hyderabad"
2018,Honda WR-V i-VTEC VX,"82,086",Petrol,Manual,5.66,"Begumbazar, Hyderabad"
2018,Honda City i-VTEC CVT ZX,"49,715",Petrol,Automatic,8,"Begumbazar, Hyderabad"
2018,Honda Jazz 1.5 SV i DTEC,"1,03,000",Diesel,Manual,5.25,Hyderabad
2020,Ford Endeavour Titanium Plus 4X4 AT,"45,500",Diesel,Automatic,32.95,"Banjara Hills, Hyderabad"
2017,Toyota Fortuner 2.8 2WD AT BSIV,"1,12,000",Diesel,Automatic,29.50,"Saidabad Colony, Hyderabad"
2019,Hyundai i20 Active S Petrol,"55,001",Petrol,Manual,5.84,"Begumbazar, Hyderabad"
2012,Maruti Swift VDI,"1,30,000",Diesel,Manual,3.50,"L B Nagar, Hyderabad"
2019,Toyota Innova Crysta 2.8 GX AT 8S BSIV,"1,63,000",Diesel,Automatic,18.80,"Lb Nagar, Hyderabad"
2014,Maruti Swift VDI BSIV,"93,000",Diesel,Manual,4.30,"Bowenpally, Hyderabad"
2012,Skoda Rapid 1.6 TDI Ambition,"86,000",Diesel,Manual,3.60,"Ramgopalpet, Hyderabad"
2016,Maruti Swift VXI,"72,225",Petrol,Manual,4.95,"Nagol, Hyderabad"
2016,Maruti Ciaz ZDi SHVS,"79,482",Diesel,Manual,6.26,"Uppal, Hyderabad"
2019,Nissan Micra XV CVT,"44,500",Petrol,Automatic,5.25,"Vidyanagar, Hyderabad"
2013,Maruti Wagon R VXI BS IV,"97,691",Petrol,Manual,3.25,"Musheerabad DSO, Hyderabad"
2022,Maruti Baleno Delta,"78,000",Petrol,Manual,7.45,"Central Secretariat, Hyderabad"
2019,Honda City i-VTEC CVT VX,"41,339",Petrol,Automatic,7.81,"Begumbazar, Hyderabad"
2018,Maruti Baleno 1.2 Zeta,"70,194",Petrol,Manual,4.96,"Begumbazar, Hyderabad"
2017,Maruti Swift VXI,"65,000",Petrol,Manual,5.30,"Nagol, Hyderabad"
2022,Hyundai i20 Asta BSVI,"46,000",Petrol,Manual,8.50,Hyderabad
2018,Mini Cooper Countryman Cooper SD,"43,435",Diesel,Automatic,23.75,"Madhapur, Hyderabad"
2019,Mahindra XUV300 W8 Option Diesel BSIV,"86,000",Diesel,Manual,10,"Lb Nagar, Hyderabad"
2012,Maruti Swift Dzire VXi,"71,000",Petrol,Manual,3.80,"LB Nagar, Hyderabad"
2017,Hyundai Verna 1.4 CRDi,"89,410",Diesel,Manual,7.90,"Musheerabad DSO, Hyderabad"
2017,Maruti Wagon R AMT VXI,"66,000",Petrol,Automatic,4.40,"Peerzadiguda, Hyderabad"
2017,Maruti Baleno 1.2 CVT Alpha,"72,683",Petrol,Automatic,5.19,"Begumbazar, Hyderabad"
2015,Hyundai i20 Magna 1.2,"1,10,098",Petrol,Manual,4.95,"Nampally, Hyderabad"
2018,Audi A3 35 TDI Technology,"1,18,655",Diesel,Automatic,20.50,"Madhapur, Hyderabad"
2015,Hyundai Verna 1.6 CRDi AT SX,"61,323",Diesel,Automatic,6.70,"Nagol, Hyderabad"
2015,Maruti Celerio ZXI AT,"69,000",Petrol,Automatic,3.90,"Lb Nagar, Hyderabad"
2021,Hyundai Santro Sportz,"18,697",Petrol,Manual,4.55,"Begumbazar, Hyderabad"
2012,Skoda Rapid 1.6 TDI Ambition,"84,025",Diesel,Manual,3.65,"Musheerabad DSO, Hyderabad"
2013,Honda New Accord 2.4 A/T,"61,800",Petrol,Automatic,7.50,"Madhapur, Hyderabad"
2011,Hyundai Santro Xing GLS,"85,000",Petrol,Manual,2.40,"LB Nagar, Hyderabad"
2020,Tata Tiago XT BSVI,"94,956",Petrol,Manual,4.09,"Begumbazar, Hyderabad"
2012,Toyota Innova 2.5 G1 BSIV,"1,81,000",Diesel,Manual,8.50,"Madhapur, Hyderabad"
2015,Maruti Swift VXI,"69,017",Petrol,Manual,4.30,"Nagol, Hyderabad"
2016,BMW X3 xDrive30d M Sport,"70,000",Diesel,Automatic,31.95,"Madhapur, Hyderabad"
2015,Volkswagen Polo Exquisite 1.5 TDI Highline,"44,000",Diesel,Manual,6,"Lb Nagar, Hyderabad"
2020,Maruti Baleno Zeta,"75,196",Petrol,Manual,5.85,"Rangareddi, Hyderabad"
2018,Maruti Baleno 1.2 CVT Zeta,"62,345",Petrol,Automatic,5.42,"Begumbazar, Hyderabad"
2015,Hyundai Xcent 1.2 Kappa SX Option,"79,300",Petrol,Manual,4.15,"Vidyanagar, Hyderabad"
