Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
AD,,,,,25,"Sector 21e, Gurgaon"
2017,Honda City i VTEC S,"42,050",Petrol,Manual,5.75,"Ashok Vihar, New Delhi"
2024,Hyundai Venue S 2023-2025,"3,600",Petrol,Manual,9.25,"Krishna Nagar, New Delhi"
2024,Mercedes-Benz A-Class Limousine A 200 BSVI,"10,000",Petrol,Automatic,39.75,"Dilshad Garden, New Delhi"
2021,Kia Sonet HTK BSVI,"67,000",Petrol,Manual,7.25,"Pitampura, New Delhi"
2018,Hyundai i20 1.2 Magna Executive,"55,000",Petrol,Manual,5.15,"Distt. Court Complex Dwarka, New Delhi"
2018,Maruti Baleno 1.2 Alpha,"52,000",Petrol,Manual,5.35,"Karol Bagh, New Delhi"
2024,Toyota Innova Hycross ZX Hybrid,"4,000",Petrol,Automatic,36.44,"Ashok Vihar, New Delhi"
Don’t,want to go far?,,,,,Use Current Pincode
2023,Audi A6 45 TFSI Technology BSVI,"10,000",Petrol,Automatic,54,"Dilshad Garden, New Delhi"
2015,Hyundai Elantra CRDi SX,"1,60,000",Diesel,Manual,3.78,New Delhi
2023,Hyundai Venue N Line N8 turbo DCT,"22,055",Petrol,Automatic,11.40,"Ashok Vihar, New Delhi"
2023,Mercedes-Benz A-Class Limousine A 200 BSVI,"6,500",Petrol,Automatic,35.50,"Ashok Vihar, New Delhi"
2023,Kia Carens Luxury Plus iMT BSVI,"7,800",Petrol,Automatic,17.35,"Ashok Vihar, New Delhi"
2011,Mercedes-Benz CLS-Class 350 BE,"80,000",Petrol,Automatic,18,New Delhi
2023,Hyundai i20 Asta Opt IVT,"11,000",Petrol,Automatic,9.90,"Preet Vihar, New Delhi"
2021,BMW X1 sDrive20i xLine,"35,000",Petrol,Automatic,32.75,"Dilshad Garden, New Delhi"
2023,Maruti Grand Vitara Delta,"8,000",Petrol,Manual,12.25,"Bengali Market, New Delhi"
2017,Bentley Flying Spur V8,"21,000",Petrol,Automatic,1.79 Crore,"Tilak Nagar East, New Delhi"
2020,BMW X1 sDrive 20d M Sport,"29,000",Diesel,Automatic,26.75,"Dilshad Garden, New Delhi"
2016,Tata Tiago 1.05 Revotorq XZ,"71,001",Diesel,Manual,2.25,"Vikas Puri, New Delhi"
2011,Maruti Wagon R LXI CNG,"68,566",CNG,Manual,1.80,"Ashok Vihar, New Delhi"
2017,Mini Cooper Clubman Cooper S,"22,000",Petrol,Automatic,26.25,"Naraina, New Delhi"
2015,Audi A4 2.0 TDI Premium Plus,"67,000",Diesel,Automatic,9,"Lajpat Nagar, New Delhi"
2020,BMW X7 xDrive 40i M Sport,"39,000",Petrol,Automatic,95.50,"Dilshad Garden, New Delhi"
2023,Maruti Swift LXI,"21,000",Petrol,Manual,5.75,"Shakarpur, New Delhi"
2019,BMW X4 M Sport X xDrive20d,"85,000",Diesel,Automatic,36.50,"Naraina, New Delhi"
2016,Ford Ecosport 1.5 TDCi Titanium BSIV,"57,000",Diesel,Manual,4.40,"Ramesh Nagar, New Delhi"
2012,Hyundai i10 Magna 1.2,"75,486",Petrol,Manual,1.50,"Wazir Pur Iii, New Delhi"
2020,Maruti Vitara Brezza VDi,"52,000",Diesel,Manual,7.25,"Bengali Market, New Delhi"
2017,Mercedes-Benz C-Class Progressive C 220d,"57,000",Diesel,Automatic,20.50,"Vikas Puri, New Delhi"
2017,Tata Tiago 1.2 Revotron XZ,"48,000",Petrol,Manual,3.88,"Ashok Vihar, New Delhi"
2017,Hyundai i20 Sportz 1.2,"64,000",Petrol,Manual,5,"Bengali Market, New Delhi"
2019,MG Hector Sharp DCT,"40,000",Petrol,Automatic,12.50,"Karol Bagh, New Delhi"
2021,Kia Carnival Limousine,"37,000",Diesel,Automatic,29.90,"Naraina, New Delhi"
2021,Hyundai Grand i10 Nios Sportz CNG,"67,000",CNG,Manual,5.45,"Preet Vihar, New Delhi"
2013,Hyundai Santro Xing GL,"20,900",Petrol,Manual,2.15,"Ashok Vihar, New Delhi"
2019,Tata Nexon 1.2 Revotron XZ Plus,"69,000",Petrol,Manual,5.69,"M.b.s. Nagar, New Delhi"
2016,Mercedes-Benz S-Class S400,"57,000",Petrol,Automatic,48,"Vikas Puri, New Delhi"
2023,Toyota Hyryder V HYBRID,"27,000",Petrol,Automatic,19.70,"Karam Pura, New Delhi"
2024,Jeep Wrangler Rubicon,"5,000",Petrol,Automatic,75,"Tilak Nagar East, New Delhi"
2021,Maruti Wagon R CNG LXI,"50,000",CNG,Manual,5.20,"Preet Vihar, New Delhi"
2014,Mercedes-Benz S-Class S 500,"70,000",Petrol,Automatic,35.50,"Naraina, New Delhi"
2023,BMW X7 xDrive 40i M Sport,"9,700",Petrol,Automatic,1.21 Crore,"Ashok Vihar, New Delhi"
2015,Honda City i VTEC VX,"53,000",Petrol,Manual,5.75,"Bengali Market, New Delhi"
2020,Kia Sonet HTK Plus,"52,000",Petrol,Manual,8,"Shakti Nagar, New Delhi"
2017,Jeep Grand Cherokee Summit 4X4,"53,000",Diesel,Automatic,34.90,"Naraina, New Delhi"
2021,Kia Seltos HTX G,"35,000",Petrol,Manual,12.50,"Dwarka Sector-6, New Delhi"
2018,Mahindra XUV500 W6 2WD,"67,000",Diesel,Manual,7.25,"Bengali Market, New Delhi"
2019,Hyundai Venue SX Plus Turbo DCT,"52,000",Petrol,Automatic,7.75,"Shakti Nagar, New Delhi"
2016,Audi Q7 45 TDI Quattro Technology,"79,000",Diesel,Automatic,32.73,"Naraina, New Delhi"
2018,Mahindra XUV500 W6 2WD,"88,000",Diesel,Manual,7.25,"Ashok Vihar, New Delhi"
2022,Honda Amaze 2nd Gen VX CVT,"19,500",Petrol,Automatic,8.25,"Shakti Nagar, New Delhi"
2016,Hyundai Grand i10 Magna CNG,"50,000",CNG,Manual,3.75,"Vigyan Vihar, New Delhi"
2019,BMW 5 Series 520d Luxury Line,"39,000",Diesel,Automatic,31.50,"Naraina, New Delhi"
2016,Maruti Wagon R AMT VXI,"19,200",Petrol,Automatic,3.70,"Ashok Vihar, New Delhi"
2024,Mercedes-Benz GLS 450 4matic,"10,000",Petrol,Automatic,1.32 Crore,"Naraina, New Delhi"
2020,Hyundai Grand i10 Nios Sportz,"63,000",Petrol,Manual,5.09,"M.b.s. Nagar, New Delhi"
2020,Mercedes-Benz C-Class Progressive C 220d,"15,000",Diesel,Automatic,38.50,"Naraina, New Delhi"
2017,Honda City i VTEC V,"62,000",Petrol,Manual,6.75,"Bengali Market, New Delhi"
2015,Honda City i VTEC V,"47,000",Petrol,Manual,4.70,"Shakarpur, New Delhi"
2012,Honda Brio V MT,"31,201",Petrol,Manual,1.99,"Vikas Puri, New Delhi"
2021,Toyota Vellfire Executive Lounge,"44,000",Petrol,Automatic,85,"Vikas Puri, New Delhi"
2020,Tata Tiago XZ 2020-2022,"58,000",Petrol,Manual,4.25,"M.b.s. Nagar, New Delhi"
2018,Toyota Yaris VX CVT BSIV,"51,000",Petrol,Automatic,6.25,"Ashok Vihar, New Delhi"
2023,Hyundai Creta SX Executive,"17,000",Petrol,Manual,13.95,"M.b.s. Nagar, New Delhi"
2019,Ford Endeavour 3.2 Titanium AT 4X4,"87,000",Diesel,Automatic,28.75,"Naraina, New Delhi"
2017,BMW 5 Series 520d Luxury Line,"64,000",Diesel,Automatic,20.75,"Ashok Vihar, New Delhi"
2016,Maruti Celerio VXI,"38,866",Petrol,Manual,3.08,"Rohini Courts, New Delhi"
2017,Hyundai i20 Sportz 1.2,"19,000",Petrol,Manual,4.45,"Pitampura, New Delhi"
2018,Land Rover Discovery Sport TD4 SE,"38,000",Diesel,Automatic,28.50,"Naraina, New Delhi"
2018,Maruti Vitara Brezza ZDi,"59,000",Diesel,Manual,6.70,"Bengali Market, New Delhi"
2018,Honda Jazz V CVT,"40,000",Petrol,Automatic,5.95,"Karol Bagh, New Delhi"
2016,Honda Amaze S i-VTEC,"82,000",Petrol,Manual,3.80,"Shakti Nagar, New Delhi"
2019,Mercedes-Benz GLA Class 200 Sport,"50,000",Petrol,Automatic,24.85,"Naraina, New Delhi"
2024,Mercedes-Benz E-Class Exclusive E 200 BSVI,"3,200",Petrol,Automatic,84,"Rajender Nagar, New Delhi"
2017,Honda Jazz 1.2 S i VTEC,"50,000",Petrol,Manual,4.10,"Ashok Vihar, New Delhi"
2018,Hyundai Creta 1.6 VTVT SX Plus,"50,000",Petrol,Manual,9.50,"Dilshad Garden, New Delhi"
2020,Ford Endeavour Titanium Plus 4X4,"70,000",Diesel,Automatic,28.50,"Vikas Puri, New Delhi"
2014,Honda City i VTEC E,"66,000",Petrol,Manual,5.50,"Preet Vihar, New Delhi"
2025,Mercedes-Benz GLC 300,"1,200",Petrol,Automatic,78,"Naraina, New Delhi"
2017,Mahindra Scorpio 1.99 S6 Plus,"77,000",Diesel,Manual,8.50,"Ramesh Nagar, New Delhi"
2021,BMW X5 xDrive 40i M Sport,"60,000",Petrol,Automatic,68.50,"Vikas Puri, New Delhi"
2014,Hyundai i20 Sportz 1.2,"63,000",Petrol,Manual,2.90,"Vigyan Vihar, New Delhi"
2020,Tata Tiago XT BSVI,"39,000",Petrol,Manual,4.45,"Pitampura, New Delhi"
2020,BMW X3 xDrive 20d Luxury Line,"60,000",Diesel,Automatic,38.50,"Dilshad Garden, New Delhi"
2017,Jaguar XE 2.0L Diesel Prestige,"72,000",Diesel,Automatic,17.50,"Naraina, New Delhi"
2016,Mercedes-Benz GLA Class 200 Sport,"58,000",Petrol,Automatic,17.75,"Preet Vihar, New Delhi"
2017,Jaguar XE Prestige,"13,000",Petrol,Automatic,24.50,"Bengali Market, New Delhi"
2019,Maruti Wagon R VXI,"58,000",Petrol,Manual,4.40,"Bengali Market, New Delhi"
2021,BMW X5 xDrive 40i M Sport,"77,000",Petrol,Automatic,59.50,"Naraina, New Delhi"
2016,Hyundai Verna 1.6 VTVT SX,"62,000",Petrol,Manual,6,"Bengali Market, New Delhi"
2017,Tata Tiago 1.2 Revotron XZ,"58,000",Petrol,Manual,3.85,"Ashok Vihar, New Delhi"
2018,Honda WR-V i-VTEC VX,"69,000",Petrol,Manual,5.85,"M.b.s. Nagar, New Delhi"
2024,Lexus LM 350h 4 Seater Ultra Luxury,600,Petrol,Automatic,2.90 Crore,"Tilak Nagar East, New Delhi"
2015,Hyundai Xcent 1.2 Kappa SX Option,"36,000",Petrol,Manual,3.29,"Shakarpur, New Delhi"
2017,Mercedes-Benz E-Class E200 Edition E,"48,000",Petrol,Automatic,37.50,"Dilshad Garden, New Delhi"
2018,Honda City i-VTEC CVT V,"70,000",Petrol,Automatic,7.50,"Ramesh Nagar, New Delhi"
2018,Mercedes-Benz C-Class C 220 CDI Sport Edition,"42,000",Diesel,Automatic,25,"Ramesh Nagar, New Delhi"
2018,Toyota Yaris G CVT BSIV,"52,000",Petrol,Automatic,7.35,"Chittranjan Park, New Delhi"
2018,Honda Amaze V CVT Petrol BSIV,"55,000",Petrol,Automatic,6.50,"Defence Colony, New Delhi"
2022,Mercedes-Benz GLE 450 BSVI,"24,000",Petrol,Automatic,93,"Chittranjan Park, New Delhi"
2019,Audi Q7 45 TFSI Premium Plus,"90,000",Petrol,Automatic,41.50,"Naraina, New Delhi"
2019,MG Hector Sharp DCT,"36,000",Petrol,Automatic,12.75,"Chittranjan Park, New Delhi"
2016,Maruti Swift Dzire LXI Option,"72,000",Petrol,Manual,4,"Shakti Nagar, New Delhi"
2019,Ford Endeavour 3.2 Titanium AT 4X4,"95,000",Diesel,Automatic,23,"Ashok Vihar, New Delhi"
2011,Bentley Continental GT,"28,000",Petrol,Automatic,92,"Tilak Nagar East, New Delhi"
2022,Tata Tigor XZ Plus BSVI,"41,000",Petrol,Manual,6.99,"Preet Vihar, New Delhi"
2017,BMW 3 Series 320i Luxury Line,"45,000",Petrol,Automatic,24.75,"Dilshad Garden, New Delhi"
2021,Kia Seltos HTX IVT G,"68,000",Petrol,Automatic,12.75,"Bengali Market, New Delhi"
2016,Jaguar XJ 2.0L Portfolio,"31,000",Petrol,Automatic,37,"Vikas Puri, New Delhi"
2023,Mahindra Thar LX Hard Top Diesel RWD,"8,000",Diesel,Manual,12.75,"Preet Vihar, New Delhi"
2020,Hyundai Grand i10 Nios AMT Sportz,"17,090",Petrol,Automatic,5.73,"Rohini Courts, New Delhi"
2019,Maruti Ertiga VDI,"75,000",Diesel,Manual,9.50,"Preet Vihar, New Delhi"
2019,BMW X3 xDrive 20d Luxury Line,"76,000",Diesel,Automatic,34.75,"Naraina, New Delhi"
2022,Kia Seltos HTX IVT G,"44,500",Petrol,Automatic,14.50,"Nariana, New Delhi"
2016,Hyundai Creta 1.6 VTVT SX Plus,"67,000",Petrol,Manual,6.25,"Preet Vihar, New Delhi"
2017,BMW X1 sDrive 20d xLine,"66,000",Diesel,Automatic,17.89,"Shakti Nagar, New Delhi"
2023,BMW M4 Competition xDrive BSVI,"5,000",Petrol,Automatic,1.45 Crore,"Tilak Nagar East, New Delhi"
2019,Toyota Innova Crysta 2.8 GX AT BSIV,"85,000",Diesel,Automatic,17.90,"Naraina, New Delhi"
2018,Toyota Fortuner 2.8 2WD AT BSIV,"91,000",Diesel,Automatic,23.95,"505 A B Workshop, New Delhi"
2021,Kia Seltos HTK Diesel,"1,40,000",Diesel,Manual,10.10,"Shakarpur, New Delhi"
2022,Volvo XC 90 B6 Ultimate BSVI,"28,000",Petrol,Automatic,84,"Vikas Puri, New Delhi"
2017,Jaguar F-Pace Prestige 2.0 AWD,"1,00,000",Diesel,Automatic,25.50,"Zakir Nagar, New Delhi"
2014,Hyundai Grand i10 AT Asta,"57,801",Petrol,Automatic,3.11,"Vikas Puri, New Delhi"
2022,MG Astor Sharp EX BSVI,"40,000",Petrol,Manual,10.50,"Saraswati Vihar, New Delhi"
2022,Kia Seltos HTK Plus iMT,"30,000",Petrol,Manual,13,"Preet Vihar, New Delhi"
2019,Datsun RediGO AMT 1.0 T Option,"34,511",Petrol,Automatic,2.41,"Vikas Puri, New Delhi"
2022,Kia Sonet HTX Turbo DCT BSVI,"34,000",Petrol,Automatic,10.50,"Laxmi Nagar, New Delhi"
2020,Maruti Swift VXI,"31,000",Petrol,Manual,5.25,"Preet Vihar, New Delhi"
2016,Mercedes-Benz C-Class C 220 CDI Style,"65,000",Diesel,Automatic,16.25,"Naraina, New Delhi"
2019,Toyota Innova Crysta 2.8 ZX AT BSIV,"94,000",Diesel,Automatic,17.75,"Karol Bagh, New Delhi"
2017,Tata Tiago 1.2 Revotron XT Option,"79,000",Petrol,Manual,3.25,"Pitampura, New Delhi"
2016,Ford Ecosport 1.5 Diesel Trend,"72,000",Diesel,Manual,4.20,"Shakti Nagar, New Delhi"
2021,Volkswagen Taigun 1.5 TSI GT Plus DSG,"41,000",Petrol,Automatic,14.45,"Naraina, New Delhi"
2017,Tata Hexa XMA,"1,00,000",Diesel,Automatic,5.70,"Ashok Vihar, New Delhi"
2018,Audi A6 35 TFSI Matrix,"72,000",Petrol,Automatic,27,"Shakti Nagar, New Delhi"
2022,Mahindra XUV700 AX7 Diesel AT BSVI,"80,000",Diesel,Automatic,22.50,"Preet Vihar, New Delhi"
2020,Land Rover Discovery Sport TD4 HSE 7S,"83,000",Diesel,Automatic,29.75,"Naraina, New Delhi"
2019,Maruti XL6 Alpha,"67,000",Petrol,Manual,8.75,"Bengali Market, New Delhi"
2020,Honda City ZX CVT,"55,000",Petrol,Automatic,9.50,"Lajpat Nagar, New Delhi"
2020,Mercedes-Benz GLC 200,"20,000",Petrol,Automatic,45,"Jangpura, New Delhi"
2018,Land Rover Discovery Sport Petrol HSE 7S,"53,000",Petrol,Automatic,29.75,"Naraina, New Delhi"
2021,Mercedes-Benz GLC 200,"30,000",Petrol,Automatic,49.50,"Ashok Vihar, New Delhi"
2021,Kia Seltos HTK Plus G,"39,000",Petrol,Manual,11.50,"Karam Pura, New Delhi"
2021,MG Astor Savvy CVT Red BSVI,"31,000",Petrol,Automatic,12.75,"Vikas Puri, New Delhi"
2018,BMW 5 Series 520d Luxury Line,"70,000",Diesel,Automatic,26.21,"Naraina, New Delhi"
2022,Mahindra Thar LX 4WD Hard Top AT BSVI,"28,075",Petrol,Automatic,15,"Vikas Puri, New Delhi"
2021,Hyundai Grand i10 Nios Magna,"55,000",Petrol,Manual,6.40,"Preet Vihar, New Delhi"
2015,Honda City i VTEC V,"46,000",Petrol,Manual,5.75,"Chittaranjan, New Delhi"
2017,Mercedes-Benz E-Class E 220D,"63,000",Diesel,Automatic,25.25,"Naraina, New Delhi"
2016,Volkswagen Polo GT TSI,"64,000",Petrol,Automatic,6.40,"Bengali Market, New Delhi"
2020,Hyundai Creta EX BSVI,"31,000",Petrol,Manual,9.85,"Laxmi Nagar, New Delhi"
2015,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"82,000",Diesel,Manual,7.99,"Chittranjan Park, New Delhi"
2023,Lexus LX 500d,"37,100",Diesel,Automatic,2.95 Crore,"Tilak Nagar East, New Delhi"
2021,Kia Seltos HTX G,"27,000",Petrol,Manual,11.75,"Ramesh Nagar, New Delhi"
2018,Mahindra XUV500 W11 BSIV,"92,000",Diesel,Manual,8.95,"Shakti Nagar, New Delhi"
2017,Mercedes-Benz GLS 350d 4MATIC,"36,000",Diesel,Automatic,42.90,"Defence Colony, New Delhi"
2019,BMW 3 Series 320d Luxury Line,"51,000",Diesel,Automatic,26,"Janakpuri, New Delhi"
2019,Maruti Ertiga ZXI Plus,"1,35,805",Petrol,Manual,7.75,"Saket, New Delhi"
2021,Volkswagen Taigun 1.0 Highline AT,"32,000",Petrol,Automatic,11.90,"Defence Colony, New Delhi"
2016,Hyundai Creta 1.6 Gamma SX Plus,"31,031",Petrol,Manual,7.20,"Rajouri Garden, New Delhi"
2017,Audi Q3 35 TDI Quattro Premium Plus,"66,000",Diesel,Automatic,16.50,"Karampura, New Delhi"
2023,Kia Seltos HTX,"16,200",Petrol,Manual,14,"Vikas Puri, New Delhi"
2023,BMW 2 Series 220i M Sport Pro BSVI,"18,000",Petrol,Automatic,39,"Naraina, New Delhi"
2018,Maruti Swift VXI,"93,414",Petrol,Manual,4.35,"Rohini Courts, New Delhi"
2020,Mercedes-Benz GLS 350d 4MATIC,"59,000",Diesel,Automatic,81,"Vikas Puri, New Delhi"
2020,Maruti Wagon R CNG LXI Opt BSIV,"52,000",CNG,Manual,4.75,"Vigyan Vihar, New Delhi"
2013,Hyundai Grand i10 Asta,"72,000",Petrol,Manual,2.60,"Chittranjan Park, New Delhi"
2017,Hyundai Tucson 2.0 Dual VTVT 2WD AT GL,"71,000",Petrol,Automatic,9.50,"Preet Vihar, New Delhi"
2018,Mercedes-Benz GLE 250d,"84,000",Diesel,Automatic,32.50,"Naraina, New Delhi"
2016,Maruti Baleno 1.2 Delta,"68,132",Petrol,Manual,4.47,"Dwarka Sector-6, New Delhi"
2017,Toyota Fortuner 2.8 2WD MT,"1,20,500",Diesel,Manual,19.75,"Dilshad Garden, New Delhi"
2020,Hyundai Creta S BSVI,"72,058",Petrol,Manual,10.75,"Vikas Puri, New Delhi"
2024,MG Hector Plus Savvy Pro CVT 7 Str,"3,000",Petrol,Automatic,22.50,"Vikaspuri, New Delhi"
2017,Maruti Ciaz 1.4 AT Zeta,"50,000",Petrol,Automatic,6,"Palam Village, New Delhi"
2019,Ford Endeavour 3.2 Titanium AT 4X4,"54,000",Diesel,Automatic,29.50,"Shakarpur, New Delhi"
2021,Mahindra Thar LX 4WD Convert Top AT BSVI,"17,000",Petrol,Automatic,12.50,"Ashok Vihar, New Delhi"
2020,Mercedes-Benz E-Class Exclusive E 200 BSIV,"42,000",Petrol,Automatic,44.50,"Naraina, New Delhi"
2020,Kia Seltos GTX Plus,"19,000",Petrol,Manual,15.40,"Nariana, New Delhi"
2020,Honda City i-VTEC CVT ZX,"57,000",Petrol,Automatic,11.75,"Preet Vihar, New Delhi"
2019,Honda Amaze V CVT Petrol BSIV,"64,425",Petrol,Automatic,5.46,"Rohini Courts, New Delhi"
2022,Mercedes-Benz AMG G 63 4MATIC 2018-2023,"19,100",Petrol,Automatic,3.25 Crore,"Tilak Nagar East, New Delhi"
2018,Volvo S60 Cross Country D4 AWD BSIV,"20,000",Diesel,Automatic,24,"Rajouri Garden, New Delhi"
2017,Hyundai Creta 1.6 VTVT E Plus,"61,000",Petrol,Manual,7,"Vikas Puri, New Delhi"
2021,Hyundai Venue SX Plus Turbo DCT,"45,000",Petrol,Automatic,10.50,"Janakpuri B-1, New Delhi"
2016,Land Rover Range Rover Sport HSE,"46,000",Diesel,Automatic,57.50,"Naraina, New Delhi"
2018,Maruti Ciaz Petrol,"41,507",Diesel,Manual,6.81,"Dwarka Sector-6, New Delhi"
2018,Audi A3 35 TDI Premium Plus,"72,000",Diesel,Automatic,16,"Shakti Nagar, New Delhi"
2017,Hyundai i20 Active 1.2 SX,"34,229",Petrol,Manual,4.97,"Rohini Courts, New Delhi"
2017,BMW 5 Series 530i M Sport,"44,000",Petrol,Automatic,29.90,"Vikas Puri, New Delhi"
2017,Mercedes-Benz C-Class C 220 CDI Avantgarde,"60,000",Diesel,Automatic,19.50,"Aya Nagar, New Delhi"
2021,Hyundai Creta E Diesel BSVI,"56,000",Diesel,Manual,12,"Jangpura, New Delhi"
2021,MG Gloster Savvy 7-Str,"22,000",Diesel,Automatic,37.99,"Karam Pura, New Delhi"
2021,Renault Kiger RXT,"30,000",Petrol,Manual,4.99,"Laxmi Nagar, New Delhi"
2018,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,"52,000",Diesel,Automatic,25.51,"Karol Bagh, New Delhi"
2018,Land Rover Discovery HSE 3.0 TD6,"77,880",Diesel,Automatic,25,"Badarpur, New Delhi"
2020,MG Hector Plus Sharp Diesel MT,"66,000",Diesel,Manual,14.41,"Karol Bagh, New Delhi"
2022,Tata Nexon EV XZ Plus,"32,000",Electric,Automatic,12.45,"Naraina, New Delhi"
2018,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"35,000",Petrol,Automatic,4.50,"Shakti Nagar, New Delhi"
2021,Honda City VX CVT,"58,000",Petrol,Automatic,11.25,"T B Hospital, New Delhi"
2017,Mercedes-Benz S-Class S 350 d,"43,000",Diesel,Automatic,35,"Vikaspuri, New Delhi"
2021,Kia Seltos HTX IVT G,"20,000",Petrol,Automatic,13.35,"Ashok Vihar, New Delhi"
2019,Mercedes-Benz E-Class Exclusive E 220d,"70,000",Diesel,Automatic,40,"Ramesh Nagar, New Delhi"
2018,BMW 6 Series GT 630i M Sport,"21,000",Petrol,Automatic,44.99,"Rajouri Garden, New Delhi"
2016,BMW 5 Series 520d Luxury Line,"99,00,000",Diesel,Automatic,16.50,"Janakpuri, New Delhi"
2019,MG Hector Sharp AT BSIV,"52,000",Petrol,Automatic,12.90,"Preet Vihar, New Delhi"
2018,Mercedes-Benz E-Class Exclusive E 220 d BSIV,"52,000",Diesel,Automatic,37,"Gujranwala Town, New Delhi"
2021,MG Gloster Savvy 6-Str,"75,000",Diesel,Automatic,29.75,"Rajouri Garden, New Delhi"
2018,Jaguar XF 2.0 Diesel Prestige,"15,900",Diesel,Automatic,28.23,"Naraina, New Delhi"
2014,Mercedes-Benz C-Class C 220 CDI Sport Edition,"73,000",Diesel,Automatic,9.75,"Vikaspuri, New Delhi"
2017,Audi A6 35 TDI,"95,000",Diesel,Automatic,14.50,"Nauroji Nagar, New Delhi"
2017,Jaguar XJ 2.0L Portfolio,"58,000",Petrol,Automatic,27.50,"Dilshad Garden, New Delhi"
2017,Mercedes-Benz GLE 350d,"70,000",Diesel,Automatic,28.95,"Ashok Vihar, New Delhi"
2017,Tata Hexa XM,"69,500",Diesel,Manual,5.75,"Aruna Nagar, New Delhi"
2015,Audi A6 35 TFSI,"77,570",Petrol,Automatic,15,"Badarpur, New Delhi"
2017,Mercedes-Benz E-Class Exclusive E 220 d BSIV,"70,000",Diesel,Automatic,28.50,"Moti Nagar, New Delhi"
2020,Toyota Innova Crysta 2.4 G MT,"83,000",Diesel,Manual,16.50,"Jangpura, New Delhi"
2017,Maruti Wagon R AMT VXI,"48,000",Petrol,Automatic,3.75,"Laxmi Nagar, New Delhi"
2021,Kia Carnival Limousine,"62,779",Diesel,Automatic,29.50,"Jangpura, New Delhi"
2017,Toyota Corolla Altis 1.8 G CVT,"91,000",Petrol,Automatic,8.75,"Defence Colony, New Delhi"
2016,Audi A6 35 TDI,"17,000",Diesel,Automatic,16.50,"Lajpat Nagar, New Delhi"
2015,Toyota Corolla Altis G MT,"54,000",Petrol,Manual,4.95,"Aruna Nagar, New Delhi"
2021,Kia Carnival Limousine,"45,000",Diesel,Automatic,28.50,"Ashok Vihar, New Delhi"
2016,BMW 5 Series 520d Luxury Line,"59,000",Diesel,Automatic,18.50,"Bengali Market, New Delhi"
2019,Audi Q7 40 TFSI Quattro Technology,"59,000",Petrol,Automatic,46.75,"Moti Nagar, New Delhi"
2014,Toyota Camry Hybrid,"1,40,000",Petrol,Automatic,11,"Naraina, New Delhi"
2015,Ford Aspire 1.5 Ti-VCT Titanium,"37,000",Petrol,Automatic,4.35,"Janakpuri B-1, New Delhi"
2017,BMW 5 Series 520d Sport Line,"55,000",Diesel,Automatic,25.51,"Karol Bagh, New Delhi"
2019,Hyundai Venue SX Turbo BSIV,"67,000",Petrol,Manual,7.95,"Dwarka Sector-6, New Delhi"
2022,Maruti Grand Vitara Alpha AT BSVI,"27,500",Petrol,Automatic,14.75,"Ramesh Nagar, New Delhi"
2019,Honda WR-V i-VTEC VX,"88,815",Petrol,Manual,5.49,"Rohini Courts, New Delhi"
2016,Maruti Baleno 1.2 Delta,"96,170",Petrol,Manual,4.45,"Shakarpur, New Delhi"
2018,Mercedes-Benz C-Class C 220 CDI Elegance AT,"48,000",Diesel,Automatic,23,"Jangpura, New Delhi"
2020,Maruti XL6 Alpha,"25,000",Petrol,Manual,9.75,"Vikaspuri, New Delhi"
2015,Mercedes-Benz E-Class E250 CDI Avantgrade,"91,000",Diesel,Automatic,10.45,"Dilshad Garden, New Delhi"
2017,BMW 5 Series 520d Luxury Line,"35,000",Diesel,Automatic,29.50,"Rajouri Garden, New Delhi"
2016,Honda City i VTEC VX,"56,424",Petrol,Manual,5.30,"Rohini Courts, New Delhi"
2023,Volkswagen Virtus Comfortline,"12,000",Petrol,Manual,10.50,"Naraina, New Delhi"
2019,Honda Civic VX,"60,000",Petrol,Automatic,14.25,"Janakpuri B-1, New Delhi"
2020,Kia Carnival Limousine,"40,000",Diesel,Automatic,24.50,"Ashok Vihar, New Delhi"
2017,Mercedes-Benz C-Class 220 CDI AT,"2,02,000",Diesel,Automatic,17.50,"Badarpur, New Delhi"
2022,Tata Harrier XZ Plus BSVI,"47,000",Diesel,Manual,16.95,"Vikaspuri, New Delhi"
2016,Mercedes-Benz E-Class E250 CDI Avantgarde,"58,000",Diesel,Automatic,14.50,"Naraina, New Delhi"
2017,Mercedes-Benz E-Class E350 CDI Avantgrade,"46,000",Diesel,Automatic,28.50,"Moti Nagar, New Delhi"
2022,Mercedes-Benz A-Class Limousine A 200d,"49,000",Diesel,Automatic,28.50,"Chittranjan Park, New Delhi"
2021,Hyundai Venue SX Turbo iMT,"11,000",Petrol,Manual,9.50,"Vikaspuri, New Delhi"
2017,Mercedes-Benz C-Class C 200 CGI,"52,000",Petrol,Automatic,25.50,"Naraina, New Delhi"
2018,Toyota Innova Crysta 2.4 VX MT 8S BSIV,"1,32,000",Diesel,Manual,14.99,"Karam Pura, New Delhi"
2019,Mini 3 DOOR Cooper S BSVI,"20,000",Petrol,Automatic,36.50,"Naraina, New Delhi"
2018,Mahindra Marazzo M2 BSIV,"59,000",Diesel,Manual,3.95,"Aruna Nagar, New Delhi"
