Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2021,Kia Sonet GTX Plus Turbo DCT DT,50000,Petrol,Automatic,1050000,Delhi
2017,Land Rover Discovery HSE 2.0 SD4,72000,Petrol,Automatic,3090000,Delhi
2016,Honda Amaze S i-DTEC,59000,Diesel,Manual,285000,Delhi
2017,Mercedes-Benz CLA 200 CGI Sport,30000,Petrol,Automatic,2300000,Delhi
2018,Maruti Ciaz Delta BSIV,62000,Petrol,Manual,575000,Delhi
2018,Jeep Compass 2.0 Limited 4X4,43000,Diesel,Manual,1190000,Delhi
2017,Tata Tigor 1.05 Revotorq XZ Option,48000,Diesel,Manual,245000,Delhi
2018,Maruti Baleno 1.2 CVT Alpha,19359,Petrol,Automatic,647000,Delhi
2018,Honda City i-VTEC V,45000,Petrol,Manual,750000,Delhi
2020,Maruti Baleno Sigma,48000,Petrol,Manual,520000,Delhi
2022,Mercedes-Benz GLE 300d BSVI,20000,Diesel,Automatic,7800000,Delhi
2022,Mercedes-Benz GLC 200,26500,Petrol,Automatic,5700000,Delhi
2022,Renault Triber RXZ EASY-R AMT Dual Tone BSVI,22000,Petrol,Automatic,595000,Delhi
2021,Hyundai Creta EX BSVI,36000,Petrol,Manual,1090000,Delhi
2022,Kia Seltos HTX IVT,46000,Petrol,Automatic,1550000,Delhi
2018,Ford Endeavour 2.2 Titanium AT 4X2,55000,Diesel,Automatic,1948999,Delhi
2020,Hyundai Creta EX BSVI,32000,Petrol,Manual,980000,Delhi
2022,Maruti XL6 Zeta AT BSVI,39000,Petrol,Automatic,1099000,Delhi
2020,Jeep Compass 1.4 Limited Plus BSIV,42000,Petrol,Automatic,1700000,Delhi
2022,Skoda Kushaq 1.0L Monte Carlo AT,27000,Petrol,Automatic,1590000,Delhi
2022,Mercedes-Benz GLE 450 BSVI,24000,Petrol,Automatic,9700000,Delhi
2019,Hyundai Venue S Turbo BSIV,78000,Petrol,Manual,740000,Delhi
2017,Mahindra XUV500 W8 1.99 mHawk,120000,Diesel,Manual,531000,Delhi
2023,Volvo S90 B5 Ultimate,9400,Petrol,Automatic,5450000,Delhi
2017,Ford Endeavour 3.2 Titanium AT 4X4,105000,Diesel,Automatic,1500000,Delhi
2024,Land Rover Defender 2.0 110 HSE,700,Petrol,Automatic,13300000,Delhi
2021,Land Rover Range Rover Evoque 2.0 R-Dynamic SE diesel 2020-2021,33000,Diesel,Automatic,5700000,Delhi
2024,Kia Carens Luxury Plus Diesel AT BSVI,4000,Diesel,Automatic,1950000,Delhi
2018,Hyundai i20 1.2 Magna Executive,17500,Petrol,Manual,540000,Delhi
2021,Land Rover Defender 110 HSE 2020-2022,40000,Petrol,Automatic,10100000,Delhi
2018,Land Rover Discovery S 3.0 TD6,35000,Diesel,Automatic,2975000,Delhi
2021,Renault Triber RXZ Dual Tone,30377,Petrol,Manual,707000,Delhi
2022,Renault Triber RXT BSVI,42000,Petrol,Manual,535000,Delhi
2019,Maruti Swift VXI,60000,Petrol,Manual,509999,Delhi
2024,Mercedes-Benz A-Class Limousine A 200,4800,Petrol,Automatic,4475000,Delhi
2023,Hyundai Venue S Opt Turbo DCT,22000,Petrol,Automatic,1025000,Delhi
2018,Honda Amaze V CVT Petrol BSIV,9000,Petrol,Automatic,645000,Delhi
2019,Maruti Ciaz Zeta Automatic BSIV,73000,Petrol,Automatic,680000,Delhi
2019,Mercedes-Benz V-Class Exclusive,12000,Diesel,Automatic,6900000,Delhi
2023,Kia Sonet HTK Plus,8000,Petrol,Manual,950000,Delhi
2019,MG Hector Hybrid Sharp MT BSIV,38000,Petrol,Manual,1065000,Delhi
2021,MG Hector Sharp Diesel MT,35900,Diesel,Manual,1420000,Delhi
2019,Land Rover Discovery Sport TD4 SE 7S,35000,Diesel,Automatic,2973000,Delhi
2015,Honda City i VTEC V,57000,Petrol,Manual,540000,Delhi
2022,MG Hector Shine MT,15000,Petrol,Manual,1465000,Delhi
2017,Maruti Ciaz 1.3 Zeta,45000,Diesel,Manual,625000,Delhi
2020,Kia Carnival Limousine,58000,Diesel,Automatic,2425000,Delhi
2021,Mercedes-Benz GLC 200,32500,Petrol,Automatic,4950000,Delhi
2017,Hyundai Creta 1.6 VTVT AT SX Plus,63000,Petrol,Automatic,791000,Delhi
2016,Porsche Cayenne S Diesel,55900,Diesel,Automatic,3800000,Delhi
2016,Land Rover Discovery Sport SD4 HSE Luxury 7S,76000,Diesel,Automatic,1975000,Delhi
2019,BMW X4 M Sport X xDrive30d,25000,Diesel,Automatic,3900000,Delhi
2019,Jeep Compass 1.4 Limited Plus BSIV,24000,Petrol,Automatic,1550000,Delhi
2016,Hyundai Creta 1.6 VTVT SX Plus,78000,Petrol,Manual,650000,Delhi
2023,Hyundai Tucson Signature Diesel AT DT BSVI,25000,Diesel,Automatic,2950000,Delhi
2018,Porsche Macan 2L,49900,Petrol,Automatic,5400000,Delhi
2016,Honda City i VTEC SV,52000,Petrol,Manual,565000,Delhi
2017,Mercedes-Benz E-Class E250 Edition E,50000,Diesel,Automatic,1825000,Delhi
2020,Ford Endeavour Titanium Plus 4X2,55000,Diesel,Automatic,2950000,Delhi
2019,Hyundai Creta 1.6 VTVT SX Plus,46000,Petrol,Manual,880000,Delhi
2017,Hyundai Creta 1.6 E Plus,88000,Petrol,Manual,685000,Delhi
2015,Honda City i VTEC VX,45000,Petrol,Manual,515000,Delhi
2018,Jaguar XF 2.0 Diesel Prestige,16000,Diesel,Automatic,2825000,Delhi
2019,Mini 3 DOOR Cooper S BSVI,16000,Petrol,Automatic,3800000,Delhi
2019,Mercedes-Benz C-Class Progressive C 200,30000,Petrol,Automatic,3500000,Delhi
2021,MG Hector Sharp AT BSIV,35000,Petrol,Automatic,1495000,Delhi
2018,Audi A4 35 TDI Technology,60000,Diesel,Automatic,1950000,Delhi
2016,Hyundai Creta 1.6 E Plus,31500,Petrol,Manual,680000,Delhi
2015,Honda City i VTEC CVT VX,71000,Petrol,Automatic,525000,Delhi
2017,Audi A6 35 TFSI,68000,Petrol,Automatic,2650000,Delhi
2017,Toyota Camry Hybrid,45000,Petrol,Automatic,2175000,Delhi
2018,Hyundai i20 Petrol CVT Asta,28500,Petrol,Automatic,600000,Delhi
2020,Jeep Compass 1.4 Limited,30000,Petrol,Automatic,1650000,Delhi
2021,Renault Triber RXZ,33708,Petrol,Manual,604000,Delhi
2017,Mini 3 DOOR Cooper S BSVI,26000,Petrol,Automatic,3250000,Delhi
2016,Honda City i VTEC CVT VX,65000,Petrol,Automatic,650000,Delhi
2020,Hyundai Creta SX Opt Turbo BSVI,33100,Petrol,Automatic,1350000,Delhi
2019,Honda Amaze S Petrol BSIV,58000,Petrol,Manual,570000,Delhi
2018,Jeep Compass 1.4 Limited Plus BSIV,80000,Petrol,Automatic,1200000,Delhi
2017,Hyundai Creta 1.6 VTVT AT SX Plus,520000,Petrol,Automatic,840000,Delhi
2021,Kia Carnival Premium 8 STR,35048,Diesel,Automatic,2475000,Delhi
2018,Maruti Ciaz 1.4 Alpha,26000,Petrol,Manual,725000,Delhi
2023,Mahindra Thar LX Hard Top AT,9000,Petrol,Automatic,1550000,Delhi
2016,Hyundai Creta 1.6 VTVT SX Plus,77000,Petrol,Manual,680000,Delhi
2016,Hyundai Creta 1.6 VTVT AT SX Plus,91000,Petrol,Automatic,742000,Delhi
2021,Land Rover Range Rover Evoque 2.0 S diesel 2020-2021,12000,Diesel,Automatic,5250000,Delhi
2022,Skoda Kushaq 1.0 TSI Ambition AT BSVI,22000,Petrol,Automatic,1250000,Delhi
2019,Kia Seltos GTX Plus Diesel AT,26000,Diesel,Automatic,1345000,Delhi
2015,Maruti Baleno 1.2 Zeta,46542,Petrol,Manual,395000,Delhi
2019,Maruti Baleno 1.3 Delta,49000,Diesel,Manual,549000,Delhi
2017,Mercedes-Benz CLA 200 CGI Sport,50000,Petrol,Automatic,2250000,Delhi
2023,BMW X7 xDrive40i M Sport BSVI,14000,Petrol,Automatic,12800000,Delhi
2018,Maruti Baleno 1.2 Delta,46642,Petrol,Manual,511000,Delhi
2022,BMW X6 Xdrive40i M Sport,25000,Petrol,Automatic,9900000,Delhi
2014,Hyundai Elantra S,70000,Petrol,Manual,475000,Delhi
2022,Renault Kiger RXZ,47000,Petrol,Manual,690000,Delhi
2016,Hyundai Creta 1.6 VTVT S,52000,Petrol,Manual,635000,Delhi
2022,Mercedes-Benz E-Class Exclusive E 220d BSVI,20000,Diesel,Automatic,6200000,Delhi
2022,Jeep Wrangler Unlimited BSVI,15000,Petrol,Automatic,5450000,Delhi
2021,Maruti Baleno Delta,33000,Petrol,Manual,585000,Delhi
2020,Renault Triber RXL BSIV,65000,Petrol,Manual,550000,Delhi
2018,Honda City i-VTEC V,59000,Petrol,Manual,745000,Delhi
2018,Jaguar XF 2.0 Petrol Portfolio,18000,Petrol,Automatic,3500000,Delhi
2022,Maruti XL6 Zeta,35168,Petrol,Manual,1025000,Delhi
2022,BMW 3 Series Gran Limousine 330 Li Luxury Line,20000,Petrol,Automatic,4700000,Delhi
2017,Hyundai i20 Sportz 1.2,26000,Petrol,Manual,509999,Delhi
2018,Honda City i-VTEC V,88000,Petrol,Manual,675000,Delhi
2023,Toyota Vellfire VIP Executive Lounge,17000,Petrol,Automatic,10500000,Delhi
2016,Hyundai i10 Magna,65000,Petrol,Manual,409999,Delhi
2021,Mercedes-Benz S-Class S450 4Matic BSVI,15000,Petrol,Automatic,13600000,Delhi
2020,Ford Endeavour Titanium Plus 4X4 AT,75000,Diesel,Automatic,3050000,Delhi
2021,Mercedes-Benz S-Class S450 4Matic BSVI,15000,Petrol,Automatic,13899999,Delhi
2022,MG Hector Sharp CVT,15000,Petrol,Automatic,1625000,Delhi
2017,Mahindra XUV500 R W10 FWD,84000,Diesel,Manual,790000,Delhi
2015,Land Rover Range Rover Evoque SE,72000,Diesel,Automatic,1750000,Delhi
2018,Jeep Compass 2.0 Limited,16500,Diesel,Manual,1190000,Delhi
2017,Honda WR-V i-VTEC VX,34124,Petrol,Manual,585000,Delhi
2016,Honda Amaze S i-Vtech,26000,Petrol,Manual,375000,Delhi
2019,Maruti Baleno Zeta CVT,40000,Petrol,Automatic,575000,Delhi
2014,Mercedes-Benz M-Class ML 350 4Matic,94000,Diesel,Automatic,1475000,Delhi
2020,MG Hector Sharp DCT,78000,Petrol,Automatic,1275000,Delhi
2018,Hyundai Creta 1.6 VTVT AT SX Plus,61075,Petrol,Automatic,990000,Delhi
2022,Tata Safari XZA Plus AT,37000,Diesel,Automatic,1795000,Delhi
2020,Renault Triber RXZ BSVI,24234,Petrol,Manual,579000,Delhi
2021,Hyundai Venue S,46000,Petrol,Manual,750000,Delhi
2017,Honda City i VTEC CVT SV,72000,Petrol,Automatic,725000,Delhi
2016,Maruti Baleno Zeta,76000,Petrol,Manual,390000,Delhi
2019,Hyundai i20 Sportz Plus BSIV,75000,Petrol,Manual,523000,Delhi
2018,Maruti Baleno 1.2 CVT Zeta,40000,Petrol,Automatic,555000,Delhi
2023,Mercedes-Benz S-Class S 350d,7000,Diesel,Automatic,13899999,Delhi
2015,Volvo S60 D5 Inscription,68000,Diesel,Automatic,994999,Delhi
2015,Hyundai Verna 1.6 VTVT,59000,Petrol,Manual,549000,Delhi
2019,Maruti Baleno 1.2 Zeta,58000,Petrol,Manual,560000,Delhi
2021,Kia Sonet GTX Plus Turbo iMT BSVI,68000,Petrol,Manual,975000,Delhi
2016,Toyota Corolla Altis 1.8 G CVT,74658,Petrol,Automatic,665000,Delhi
2019,Kia Seltos GTX Plus,78000,Petrol,Manual,1040000,Delhi
2019,Maruti Baleno Alpha CVT,55546,Petrol,Automatic,595000,Delhi
2015,Honda Jazz 1.2 SV i VTEC,68000,Petrol,Manual,335000,Delhi
2020,Hyundai Creta 1.6 SX Automatic,55000,Petrol,Automatic,1275000,Delhi
2018,Ford Ecosport 1.5 Petrol Titanium BSIV,63000,Petrol,Manual,670000,Delhi
2016,Hyundai Creta 1.6 VTVT SX Plus,68000,Petrol,Manual,745000,Delhi
2020,Mercedes-Benz E-Class Exclusive E 220d,37000,Diesel,Automatic,4495000,Delhi
2016,Audi Q5 3.0 TDI Quattro,60000,Diesel,Automatic,1375000,Delhi
2017,Hyundai Creta 1.6 VTVT E Plus,52000,Petrol,Manual,725000,Delhi
2015,Honda City i VTEC SV,62000,Petrol,Manual,545000,Delhi
2020,Hyundai Venue S BSIV,30000,Petrol,Manual,915000,Delhi
2019,Maruti Baleno 1.2 Zeta,42000,Petrol,Manual,465000,Delhi
2018,Ford Ecosport 1.5 Petrol Titanium BSIV,63000,Petrol,Manual,675000,Delhi
2021,Honda City VX CVT,63056,Petrol,Automatic,1175000,Delhi
2023,Hyundai Creta SX Opt IVT,24000,Petrol,Automatic,1639999,Delhi
2017,Hyundai Creta 1.6 VTVT AT SX Plus,72000,Petrol,Automatic,765000,Delhi
2018,Mini Cooper Countryman Cooper SD,73000,Diesel,Automatic,2350000,Delhi
2020,Maruti Ertiga ZXI AT,32000,Petrol,Automatic,894999,Delhi
2020,Maruti Baleno Delta,25700,Petrol,Manual,590000,Delhi
2013,Maruti Ritz VXI AT,26755,Petrol,Automatic,300000,Delhi
2020,Hyundai Venue SX Turbo,48000,Petrol,Manual,899000,Delhi
2019,Kia Seltos GTK,28450,Petrol,Manual,1200000,Delhi
2017,Honda City i VTEC V,58000,Petrol,Manual,675000,Delhi
2021,Kia Seltos HTK G,5100,Petrol,Manual,1031000,Delhi
2018,Jaguar XF 2.0 Diesel Prestige,14000,Diesel,Automatic,2800000,Delhi
2019,Honda City SV MT,43000,Petrol,Manual,750000,Delhi
2019,Hyundai Creta 1.6 VTVT E Plus,65000,Petrol,Manual,894999,Delhi
2020,Toyota Fortuner 2.8 4WD AT BSIV,55000,Diesel,Automatic,3400000,Delhi
2022,Honda City V CVT,39000,Petrol,Automatic,1175000,Delhi
2021,Hyundai Venue SX Turbo,39000,Petrol,Manual,850000,Delhi
2023,Audi A4 Technology,12579,Petrol,Automatic,4095000,Delhi
2023,Toyota Fortuner 4X4 Diesel AT,13000,Diesel,Automatic,4525000,Delhi
2019,Honda Amaze V Petrol BSIV,39000,Petrol,Manual,625000,Delhi
2016,Mercedes-Benz CLA 200 CGI Sport,68000,Petrol,Automatic,1700000,Delhi
2022,Toyota Innova Crysta 2.4 ZX 7 STR AT,72000,Diesel,Automatic,2400000,Delhi
2015,Hyundai i20 Asta 1.2,66784,Petrol,Manual,385000,Delhi
2023,Kia Seltos HTX IVT,13120,Petrol,Automatic,1550000,Delhi
2021,MG Hector Shine MT,47000,Petrol,Manual,1390000,Delhi
2021,Hyundai Creta S BSVI,47000,Petrol,Manual,1075000,Delhi
2023,Toyota Fortuner 4X4 Diesel AT,20000,Diesel,Automatic,4275000,Delhi
2021,Maruti Vitara Brezza ZXI Plus AT,64000,Petrol,Automatic,825000,Delhi
2021,MG Gloster Savvy 7-Str,40000,Diesel,Automatic,2999000,Delhi
2016,Hyundai Creta 1.6 VTVT S,45697,Petrol,Manual,649000,Delhi
2013,Honda City S,75826,Petrol,Manual,330000,Delhi
2020,Hyundai Creta S BSVI,38000,Petrol,Manual,1044999,Delhi
2023,Audi A6 45 TFSI Technology WO Matrix BSVI,6500,Petrol,Automatic,5550000,Delhi
2023,Hyundai Tucson Signature Diesel 4WD AT,40000,Diesel,Automatic,2925000,Delhi
2016,Hyundai Creta 1.6 VTVT S,96000,Petrol,Manual,625000,Delhi
2018,Land Rover Range Rover Sport SE,54000,Diesel,Automatic,6498999,Delhi
2018,Hyundai Creta 1.6 SX,52000,Petrol,Manual,840000,Delhi
2016,Mercedes-Benz G-Class G63 AMG,52000,Petrol,Automatic,14000000,Delhi
2013,Toyota Etios V,63274,Petrol,Manual,270000,Delhi
2022,Kia Carnival Limousine Plus,46000,Diesel,Automatic,3375000,Delhi
2017,Honda Amaze S i-VTEC,42000,Petrol,Manual,399000,Delhi
2021,Maruti Baleno Zeta Diesel,38948,Diesel,Manual,600000,Delhi
2013,Volkswagen Polo 1.2 MPI Highline,76000,Petrol,Manual,254999,Delhi
2022,BMW X7 xDrive 40i M Sport,9000,Petrol,Automatic,11500000,Delhi
2021,Audi RS5 Sportback BSVI,12000,Petrol,Automatic,7875000,Delhi
2017,Mercedes-Benz E-Class E 350d,39500,Diesel,Automatic,3000000,Delhi
2022,Hyundai Creta EX BSVI,29000,Petrol,Manual,994999,Delhi
2017,Maruti Baleno 1.2 CVT Alpha,54000,Petrol,Automatic,575000,Delhi
2019,Maruti Ertiga ZXI Plus,35000,Petrol,Manual,875000,Delhi
2021,Maruti Swift LXI BSVI,65000,Petrol,Manual,515000,Delhi
2016,Maruti Celerio ZXI AT,49672,Petrol,Automatic,300000,Delhi
2022,Honda City V MT,13000,Petrol,Manual,1095000,Delhi
2017,Hyundai Creta 1.6 VTVT Base,89000,Petrol,Manual,765000,Delhi
2016,BMW X3 xDrive20d Expedition,53000,Diesel,Automatic,1925000,Delhi
2013,Hyundai i10 Era,68000,Petrol,Manual,275000,Delhi
2016,Mahindra Bolero SLE,85000,Diesel,Manual,475000,Delhi
2022,Hyundai Venue SX Turbo,39112,Petrol,Manual,884000,Delhi
2021,MG Hector Sharp MT,36000,Petrol,Manual,1550000,Delhi
2012,Hyundai i10 Magna 1.1L,89000,Petrol,Manual,165000,Delhi
2015,Hyundai Grand i10 Sportz,26000,Petrol,Manual,365000,Delhi
2017,Mercedes-Benz E-Class E250 CDI Avantgarde,53000,Diesel,Automatic,1750000,Delhi
2019,Maruti Baleno Zeta,32366,Petrol,Manual,576000,Delhi
2015,Maruti Swift Dzire VXI 1.2,56232,Petrol,Manual,365000,Delhi
2018,Audi Q3 30 TFSI Premium FWD,87000,Petrol,Automatic,1795000,Delhi
2019,Honda City i-VTEC CVT V,57000,Petrol,Automatic,685000,Delhi
2019,Hyundai Grand i10 1.2 Kappa Sportz BSIV,31562,Petrol,Manual,504000,Delhi
2018,Honda Brio 1.2 S MT,37085,Petrol,Manual,385000,Delhi
2018,Jaguar XE 2.0L Diesel Prestige,40000,Diesel,Automatic,1750000,Delhi
2020,Land Rover Range Rover Velar R-Dynamic S Diesel 2019-2020,53000,Diesel,Automatic,6800000,Delhi
2017,Hyundai i20 1.2 Spotz,54000,Petrol,Manual,509999,Delhi
2023,Mercedes-Benz G-Class 400d Adventure Edition,6100,Diesel,Automatic,28500000,Delhi
2015,Maruti Ciaz AT ZXi Plus,58000,Petrol,Automatic,525000,Delhi
2017,BMW 3 Series GT M Sport Petrol,47000,Petrol,Automatic,2625000,Delhi
2020,Hyundai i20 Sportz BSVI,42000,Petrol,Manual,600000,Delhi
2020,Porsche 718 Boxster BSVI,8600,Petrol,Automatic,11900000,Delhi
2017,Jeep Compass 2.0 Longitude BSIV,60000,Diesel,Manual,850000,Delhi
2020,Kia Seltos HTK Plus D,25000,Diesel,Manual,1225000,Delhi
2021,Kia Seltos HTX G,5800,Petrol,Manual,1275000,Delhi
2024,Mahindra Thar Earth Edition,10000,Petrol,Manual,1499000,Delhi
2018,Maruti S Cross Zeta DDiS 200 SH,54300,Diesel,Manual,660000,Delhi
2014,Honda City i VTEC CVT SV,76000,Petrol,Automatic,430999,Delhi
2023,Hyundai Creta EX BSVI,12500,Petrol,Manual,1225000,Delhi
2022,BMW Z4 sDrive 20i,21000,Petrol,Automatic,7875000,Delhi
2018,Mercedes-Benz CLA 200 CGI Sport,32300,Petrol,Automatic,2600000,Delhi
2023,Hyundai Verna SX IVT Opt,28800,Petrol,Automatic,1475000,Delhi
2019,Honda Amaze S Petrol BSIV,52000,Petrol,Manual,590000,Delhi
2024,Porsche Macan Standard,19526,Petrol,Automatic,7975000,Delhi
2019,Mercedes-Benz GLA Class 200 d Style,42500,Diesel,Automatic,2100000,Delhi
2018,Toyota Yaris V BSIV,52000,Petrol,Manual,635000,Delhi
2023,MG Hector Plus Savvy Pro CVT,10000,Petrol,Automatic,1850000,Delhi
2017,Renault KWID 1.0 AMT RXT,29000,Petrol,Automatic,225000,Delhi
2016,Skoda Octavia Elegance 1.8 TSI AT,57000,Petrol,Automatic,950000,Delhi
2015,Mercedes-Benz GLA Class 200,70000,Petrol,Automatic,1650000,Delhi
2022,Skoda Slavia 1.0 TSI Style AT BSVI,17000,Petrol,Automatic,1490000,Delhi
2016,Hyundai Creta 1.6 VTVT S,64000,Petrol,Manual,725000,Delhi
2023,Kia Carens Luxury Plus iMT BSVI,7000,Petrol,Automatic,1775000,Delhi
2021,Mercedes-Benz GLC 220d 4MATIC,38000,Diesel,Automatic,4800000,Delhi
2017,Volkswagen Vento 1.2 TSI Highline AT,56000,Petrol,Automatic,625000,Delhi
2021,BMW 5 Series 520d Luxury Line,20000,Diesel,Automatic,4650000,Delhi
2016,Maruti Baleno 1.2 Delta,70000,Petrol,Manual,400000,Delhi
2024,Mercedes-Benz EQA 250 Plus,1896,Electric,Automatic,5600000,Chennai
2019,Toyota Innova Crysta 2.7 GX AT BSIV,52086,Petrol,Automatic,1825000,Delhi
2019,Honda Amaze V Petrol BSIV,68561,Petrol,Manual,586000,Delhi
2020,Hyundai Creta 1.6 CRDi SX,28000,Diesel,Manual,1321000,Delhi
2023,BMW 3 Series Gran Limousine 320Ld M Sport BSVI,20514,Diesel,Automatic,5100000,Chennai
2022,Kia Seltos HTE Diesel,24000,Diesel,Manual,1280000,Delhi
2021,Jeep Compass 1.4 Anniversary Edition DCT 2021-2022,25089,Petrol,Automatic,1875000,Delhi
2015,Hyundai Grand i10 Magna,59000,Petrol,Manual,375000,Delhi
2023,BMW iX xDrive40,18515,Electric,Automatic,8800000,Chennai
2017,Hyundai Grand i10 Magna,38000,Petrol,Manual,420000,Delhi
2015,Maruti Baleno 1.2 Delta,53000,Petrol,Manual,395000,Delhi
2023,Kia Carens Prestige,16000,Petrol,Manual,1075000,Delhi
2023,Mercedes-Benz EQB 350 4Matic,9030,Electric,Automatic,6000000,Chennai
2021,Maruti XL6 Zeta,49000,Petrol,Manual,1025000,Delhi
2019,Ford Endeavour 3.2 Titanium AT 4X4,40000,Diesel,Automatic,2775000,Delhi
2019,Maruti Baleno Delta,61000,Petrol,Manual,530000,Delhi
2023,BMW iX1 xDrive30 M Sport,9691,Electric,Automatic,5400000,Chennai
2016,Hyundai i20 Sportz 1.2,68454,Petrol,Manual,441000,Delhi
2017,Honda City i VTEC V,68000,Petrol,Manual,680000,Delhi
2016,Maruti Ciaz VXi Option,11000,Petrol,Manual,550000,Delhi
2023,BMW iX1 xDrive30 M Sport,9861,Electric,Automatic,5400000,Chennai
2022,Volkswagen Taigun 1.5 TSI GT BSVI,39000,Petrol,Manual,1168000,Delhi
2021,Kia Seltos HTK Plus D,18000,Diesel,Manual,1380000,Delhi
2021,Kia Seltos HTX IVT G,42050,Petrol,Automatic,1350000,Delhi
2022,BMW X5 xDrive 40i M Sport,42929,Petrol,Automatic,8800000,Chennai
2018,Mercedes-Benz GLA Class 200 Sport,35000,Petrol,Automatic,2375000,Delhi
2017,Mini Cooper Clubman Cooper S,49000,Petrol,Automatic,2600000,Delhi
2015,Jaguar XF 2.0 Litre Petrol,29000,Petrol,Automatic,1490000,Delhi
2023,BMW 6 Series GT 630i M Sport BSVI,18000,Petrol,Automatic,6500000,Chennai
2017,Jaguar XJ 2.0L Portfolio,21000,Petrol,Automatic,5500000,Delhi
2021,Kia Seltos GTX Plus,43000,Petrol,Manual,1450000,Delhi
2014,Honda City i VTEC CVT SV,76000,Petrol,Automatic,425000,Delhi
2023,BMW 3 Series Gran Limousine 320Ld M Sport,19818,Diesel,Automatic,5100000,Chennai
2023,Hyundai Venue N Line N8 turbo DCT,24105,Petrol,Automatic,1190000,Delhi
2019,Maruti Swift Dzire VXI 1.2,76000,Petrol,Manual,570000,Delhi
2018,Jeep Compass 1.4 Limited Plus BSIV,78000,Petrol,Automatic,1225000,Delhi
2018,Mercedes-Benz E-Class Exclusive E 220 d BSIV,68615,Diesel,Automatic,3500000,Chennai
2019,Maruti Swift LXI,64000,Petrol,Manual,509999,Delhi
2019,Jeep Compass 1.4 Limited,52000,Petrol,Automatic,1290000,Delhi
2016,BMW X1 sDrive20d Expedition,57000,Diesel,Automatic,1595000,Delhi
2020,Volvo XC40 T4 R-Design,36394,Petrol,Automatic,3100000,Chennai
2019,Maruti Swift VXI,60000,Petrol,Manual,505000,Delhi
2014,Honda Amaze E i-Vtech,65000,Petrol,Manual,323000,Delhi
2017,Maruti Baleno 1.2 Delta,65000,Petrol,Manual,509999,Delhi
2016,Volvo XC 90 D5 Momentum BSIV,70000,Diesel,Automatic,2700000,Chennai
2020,Maruti Vitara Brezza VXI,29000,Petrol,Manual,799000,Delhi
2019,Maruti Swift VXI,60000,Petrol,Manual,509999,Delhi
2019,Maruti Ciaz Alpha Automatic BSIV,46288,Petrol,Automatic,786000,Delhi
2022,BMW 3 Series 320d Luxury Line,37000,Diesel,Automatic,4400000,Chennai
2023,Lexus ES 300h Luxury,3800,Petrol,Automatic,6700000,Delhi
2021,MG Hector Shine MT,13000,Petrol,Manual,1350000,Delhi
2021,Honda City i-VTEC CVT VX,39000,Petrol,Automatic,1135000,Delhi
2018,Ford Mustang V8,9197,Petrol,Automatic,8300000,Chennai
2016,Honda City i VTEC VX,78000,Petrol,Manual,620000,Delhi
2019,Maruti XL6 Alpha,8000,Petrol,Manual,990000,Delhi
2015,Hyundai i20 Sportz 1.2,116009,Petrol,Manual,403000,Delhi
2020,Mercedes-Benz C-Class Progressive C 200,18000,Petrol,Automatic,3700000,Chennai
2018,Hyundai Creta 1.6 E Plus,72000,Petrol,Manual,745000,Delhi
2017,Hyundai Creta 1.6 VTVT AT SX Plus,91332,Petrol,Automatic,750000,Delhi
2018,Maruti Baleno 1.2 Zeta,30000,Petrol,Manual,590000,Delhi
2023,Mini Cooper SE Electric,3661,Electric,Automatic,4100000,Chennai
2020,MG Hector Sharp Diesel MT,59000,Diesel,Manual,1225000,Delhi
2021,Mercedes-Benz A-Class Limousine A 200 BSVI,40000,Petrol,Automatic,3800000,Delhi
2017,Hyundai Grand i10 Era,51000,Petrol,Manual,310000,Delhi
2023,BMW X3 2022-2025 xDrive30i SportX Plus,38247,Petrol,Automatic,4600000,Chennai
2023,Hyundai Verna SX Opt,13000,Petrol,Manual,1450000,Delhi
2021,Mercedes-Benz E-Class Exclusive E 220d BSVI,35000,Diesel,Automatic,5290000,Delhi
2021,Maruti Baleno Delta,48000,Petrol,Manual,595000,Delhi
2021,BMW X3 xDrive 20d Luxury Line,28471,Diesel,Automatic,4800000,Chennai
2020,Kia Seltos HTX G,34000,Petrol,Manual,1050000,Delhi
2016,BMW 3 Series GT Luxury Line,69000,Diesel,Automatic,1499000,Delhi
2023,Kia Seltos HTX,24000,Petrol,Manual,1500000,Delhi
2021,Lexus ES 300h Luxury 2020-2022,43953,Petrol,Automatic,5000000,Chennai
2017,Mercedes-Benz GLE 350d,71008,Diesel,Automatic,2990000,Delhi
2017,BMW 7 Series 740Li DPE Signature,69000,Petrol,Automatic,5200000,Delhi
2015,Hyundai i20 1.2 Anniversary Edition,58000,Petrol,Manual,400000,Delhi
2017,BMW 3 Series GT Luxury Line,76805,Diesel,Automatic,2500000,Chennai
2023,Kia Carens Prestige BSVI,14000,Petrol,Manual,1250000,Delhi
2021,MG Hector Sharp AT BSIV,38000,Petrol,Automatic,1535000,Delhi
2019,MG Hector Sharp AT BSIV,52000,Petrol,Automatic,1275000,Delhi
2015,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,80660,Diesel,Automatic,2500000,Chennai
2018,Mercedes-Benz CLA 200 CDI Sport,30000,Diesel,Automatic,1900000,Delhi
2017,Hyundai Creta 1.6 VTVT AT SX Plus,58000,Petrol,Automatic,890000,Delhi
